;ID_station;nom_station;adresse_station;latitude;longitude;type_charge;nbre_pdc;type_connecteur;prix
2425;10105;10105 - BONNE NOUVELLE PROP2;2 RUE DE MAZAGRAN - 75010 PARIS;48.8702780786; 2.35128163669;RAPIDE;1.0;T E/F-T2-T3;0.332078450177
2426;13118;13118 - PATAY REGNAULT;36-38 RUE REGNAULT - 75013 PARIS;48.8243428569; 2.37606009169;RAPIDE;8.0;EF - T2;0.256943688723
2427;17043;17043 - PLACE GENERAL KOENIG;10 RUE BELIDOR - 75017 PARIS;48.8802336276; 2.28538067947;RAPIDE;2.0;T3, T2;0.37750709091
2428;14006;14006 - SAINT JACQUES TOMBE ISSOIRE;46 BOULEVARD SAINT JACQUES - 75014 PARIS;48.8331903188; 2.33693339125;RAPIDE;1.0;Domestique, T2;0.300017718408
2429;20122;20122 - DAVOUT VITRUVE;98 RUE VITRUVE - 75020 PARIS;48.860240121; 2.40875842782;RAPIDE;2.0;TRISTANDARD;0.236104768721
2430;8103;08103 - D'ARTOIS BERRY;31 RUE D'ARTOIS - 75008 PARIS;48.8737943184; 2.30629955027;RAPIDE;2.0;E;0.421876287464
2431;2009;02009 - BOURSE;1 RUE DES FILLES SAINT THOMAS - 75002 PARIS;48.8688516894; 2.33973140109;RAPIDE;2.0;TE-T3;0.363444317798
2432;41301;41301 - CLEMENCEAU (NOGENT);2 AVENUE GEORGES CLEMENCEAU - 94130 NOGENT;48.836125843; 2.47037545127;RAPIDE;2.0;Type 3c;0.372082993921
2433;19017;19017 - PARC DE LA VILLETTE;197 AVENUE JEAN JAURES - 75019 PARIS;48.888368942; 2.39099165938;NORMALE;1.0;T3;0.416029626065
2434;8039;08039 - COLISEE;6 RUE DU COLISEE - 75008 PARIS;48.8704819386; 2.30766254015;RAPIDE;2.0;EF-T2;0.312850907537
2435;15125;15125 - AQUABOULEVARD;2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS;48.833219823; 2.27663033405;RAPIDE;2.0;TRISTANDARD;0.248341358345
2436;20021;20021 - PRAIRIE L INDRE;2 RUE DE L'INDRE - 75020 PARIS;48.8627264627; 2.403351311;NORMALE;2.0;T3;0.229018491577
2437;7101;07101 - SEVRES BABYLONE;BOULEVARD RASPAIL - 75007 PARIS;48.8522416177; 2.32660601948;RAPIDE;1.0;EF-T3;0.349966849211
2438;903;00903 - QUAI MAURIAC  / PONT DE BERCY;FETE DE L'OH (BERCY) - QUAI MAURIAC ANG PONT DE BERCY - 75013 PARIS;48.8371336895; 2.37434055461;RAPIDE;2.0;Domestique, T2;0.439212784677
2439;19021;19021 - MAIRIE DU 19 EME;4 RUE ARMAND CARREL - 75019 PARIS;48.8825914667; 2.38122061029;NORMALE;2.0;Domestique, T2;0.352831166147
2440;23007;23007 - WILSON (LEVALLOIS);22 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS-PERRET;48.8903802654; 2.29216048217;RAPIDE;1.0;T3;0.34952651149
2441;35002;35002 - JAURES 2 (PANTIN);130 RUE JEAN JAURES - 93500 PANTIN;48.9072260127; 2.39612920045;NORMALE;1.0;T3;0.38811444965
2442;21702;21702 - BASCH (VANVES);6 AVENUE VICTOR BASCH - 92170 VANVES;48.8189398643; 2.29195987247;NORMALE;1.0;Type 3c;0.327839090862
2443;19037;19037 - PORTE DES LILAS;304 RUE DE BELLEVILLE - 75019 PARIS;48.8766039189; 2.40476969113;RAPIDE;1.0;T3;0.352573837155
2444;42704;42704 - ROSSEL (LE KREMLIN BICETRE);RUE ROSSEL / AVENUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE;48.8120128143; 2.35697189329;NORMALE;2.0;EF-T2;0.330173342119
2445;13109;13109 - BRILLAT SAVARIN;16 RUE BRILLAT SAVARIN - 75013 PARIS;48.8222030963; 2.35042203291;RAPIDE;2.0;TE-T3;0.438610622663
2446;14015;14015 - CITE UNIVERSITAIRE;FACE 15 BOULEVARD JOURDAN - 75014 PARIS;48.8201501078; 2.33992642819;NORMALE;2.0;T3;0.290565656768
2447;17022;17022 - PLACE DE WAGRAM;67 BOULEVARD PEREIRE - 75017 PARIS;48.8870706076; 2.30411112453;RAPIDE;2.0;EF - T2;0.377507767457
2448;12009;12009 - DIDEROT;FACE 124 RUE DE CHARENTON - 75012 PARIS;48.8462687898; 2.37926432509;RAPIDE;2.0;T3+E/F - T2+E/F;0.241215030697
2449;12008;12008 - HECTOR MALOT;15 BIS RUE HECTOR MALOT - 75012 PARIS;48.8468151323; 2.37692936059;RAPIDE;2.0;TRISTANDARD;0.34487286361
2450;13113;13113 - CHOISY VISTULE;2 RUE DE LA VISCULE - 75013 PARIS;48.8236339764; 2.36157153416;RAPIDE;2.0;TRISTANDARD;0.307711909707
2451;19120;19120 - ALOUETTES;20 RUE CARDUCCI - 75019 PARIS;48.8775162569; 2.38609972037;RAPIDE;2.0;T E/F-T2-T3;0.275787127983
2452;14028;14028 - PLAISANCE ALESIA;164 RUE ALESIA - 75014 PARIS;48.8316397041; 2.31515852905;RAPIDE;2.0;Domestique, T2;0.292432492343
2453;32004;32004 - BAILLY (SAINT DENIS);AVENUE DU PRESIDENT WILSON/ RUE DE BAILLY - 93200 SAINT DENIS;48.9151986424; 2.35750068369;RAPIDE;1.0;Type 3c;0.298623729004
2454;18014;18014 - DOUDEAUVILLE LEON;26 RUE LEON - 75018 PARIS;48.8883242185; 2.35357337264;NORMALE;2.0;EF-T3/EF-T2;0.266547203502
2455;22404;22404 - BROSSOLETTE 2 (MALAKOFF);102 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF;48.8175597536; 2.30748584127;NORMALE;2.0;T3;0.270001449964
2456;14021;14021 - PLACE DE LA PORTE DE CHATILLON;PLACE DE LA PORTE DE CHATILLON 75014 PARIS;48.8244897025; 2.31844743105;NORMALE;1.0;T3;0.301652098367
2457;31003;31003 - PARIS (MONTREUIL);237-241 RUE DE PARIS - 93100 MONTREUIL;48.8549113324; 2.41877242976;RAPIDE;2.0;TRISTANDARD;0.413422440979
2458;19043;19043 - PETITS PONTS;7 rue Delphine Seyrig  - 75019 PARIS;48.893800171; 2.39791036643;RAPIDE;1.0;T3;0.224768218287
2459;18045;18045 - GANNERON;2 RUE PIERRE GINIER - 75018 PARIS;48.8866271486; 2.32629368932;NORMALE;1.0;T3;0.249884847311
2460;21201;21201 - JAURES (MONTROUGE);6 PLACE JEAN JAURES / RUE MAURICE ARNOUX ET RUE CAMILLE PELLETIN - 92120 MONTROUGE;48.816290677; 2.31127954341;RAPIDE;2.0;DC Chademo - 44 kWh;0.254212840572
2461;14024;14024 - RAYMOND LOSSERAND;RUE VERCINGETORIX - 75014 PARIS;48.8279894874; 2.30567210646;RAPIDE;2.0;Type 3c;0.379697441552
2462;21701;21701 - LARMEROUX (VANVES);12 rue Larmeroux 92170 Vanves;48.8169399113; 2.28098948048;RAPIDE;1.0;Type 3c;0.349552293067
2463;15055;15055 - VASCO DE GAMA;44 RUE VASCO DE GAMA - 75015 PARIS;48.8367094965; 2.28369238081;RAPIDE;1.0;TRISTANDARD;0.364426332777
2464;21102;21102 - NATIONS UNIES (CLICHY);PLACE DES NATIONS UNIES - 92110 CLICHY;48.8971098501; 2.30990049821;NORMALE;1.0;T3;0.439346013214
2465;12016;12016 - PICPUS;43 AVENUE DE SAINT MANDE - 75012 PARIS;48.8451282938; 2.40140070767;RAPIDE;2.0;EF-T3/EF-T2;0.438919663551
2466;6016;06016 - DANTON;FACE AU 7 RUE DANTON 75006 PARIS;48.8523930093; 2.34144252247;RAPIDE;1.0;DC Chademo - 44 kWh;0.357317541034
2467;17104;17104 - GENERAL KOENIG;2 BOULEVARD AURELLE DE PALADINES - 75017 PARIS;48.8817256597; 2.28368266167;RAPIDE;2.0;T2, Chademo, Combo;0.270346674162
2468;19024;19024 - BUTTES CHAUMONT;28 / 30 RUE BOTZARIS - 75019 PARIS;48.8779512536; 2.38146466288;NORMALE;2.0;Domestique, T2;0.409567080469
2469;20118;20118 - ORTEAUX MOURAUD;100 RUE DES ORTEAUX - 75020 PARIS;48.8555864285; 2.40876290776;RAPIDE;1.0;Domestique, T3;0.289382918458
2470;31006;31006 - REPUBLIQUE 2 (MONTREUIL);2/4 PLACE DE LA REPUBLIQUE - 93100 MONTREUIL;48.8537596163; 2.42444580801;NORMALE;2.0;TRISTANDARD;0.206343518098
2471;10151;10151 - GARE DU NORD 1;8-10 RUE DE DUNKERQUE - 75010 PARIS;48.879639353; 2.35690495842;RAPIDE;1.0;T3 et EF;0.423405731964
2472;16021;16021 - RUE FRANCOIS PONSARD;1 RUE FRANCOIS PONSARD - 75016 PARIS;48.8584276966; 2.27430852414;NORMALE;2.0;Type 3c;0.27686673914
2473;9014;09014 - FAUBOURG MONTMARTRE;55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS;48.8753297232; 2.34077266233;NORMALE;1.0;T E/F-T2-T3;0.376757089768
2474;19105;19105 - PORTE BRUNET;FACE 1 AVENUE AMBROISE RENDU - 75019 PARIS;48.8836592109; 2.39571950819;RAPIDE;1.0;EF - T2;0.263049279336
2475;32602;32602 - POULMARCH (LES LILAS);7 RUE JEAN POULMARCH - 93260 LES LILAS;48.8794000532; 2.41616066183;NORMALE;1.0;T E/F-T2-T3;0.373414111496
2476;18113;18113 - LEPIC;70 - 72 RUE LEPIC - 75018 PARIS;48.887573071; 2.33432733642;NORMALE;1.0;TE-T2;0.299815387225
2477;17028;17028 - PORTE DE COURCELLE;34 BOULEVARD DE REIMS - 75017 PARIS;48.8888000206; 2.29631993184;NORMALE;1.0;EF - T2 - T3;0.398357695161
2478;17026;17026 - WAGRAM COURCELLES;105 RUE JOUFFROY D'ABBANS - 75017 PARIS;48.8818571507; 2.30113837818;NORMALE;1.0;EF - T2;0.414718669995
2479;15031;15031 - THEATRE;60 RUE DU THEATRE - 75015 PARIS;48.8481703414; 2.28990664646;RAPIDE;2.0;T3+E/F - T2+E/F;0.22219141149
2480;16005;16005 - POINCARE VICTOR HUGO;89 AVENUE RAYMOND POINCARE - 75016 PARIS;48.8703061244; 2.28507454142;NORMALE;2.0;T3;0.422352897582
2481;1102;01102 - FRANCAISE – MAUCONSEIL;6 RUE FRANCAISE - 75001 PARIS;48.8640650469; 2.34759791272;RAPIDE;2.0;T3;0.258678755773
2482;16101;16101 - MALAKOFF;161 AVENUE MALAKOFF - 75016 PARIS;48.8766926874; 2.28345759338;RAPIDE;1.0;TRISTANDARD;0.336549662199
2483;20107;20107 - STADE MARYSE HILSZ;26 RUE MARYSE HILSZ - 75020 PARIS;48.8512852762; 2.41273364163;NORMALE;2.0;Domestique, T2;0.423705583485
2484;16130;16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2;AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS;48.863757931; 2.26750468357;NORMALE;1.0;TRISTANDARD;0.304294831073
2485;34010;34010 - DIDEROT 2 (SAINT OUEN);FACE 61-63 RUE DIDEROT- 93400 SAINT OUEN;48.9115704593; 2.33391012713;NORMALE;2.0;EF-T3;0.384654156109
2486;42014;42014 - CACHIN (IVRY);PLACE MARCEL CACHIN - 94200 IVRY SUR SEINE;48.8141405375; 2.39090936807;RAPIDE;2.0;Type 3c;0.341124793638
2487;20013;20013 - PLACE DE LA REUNION;106 RUE ALEXANDRE DUMAS - 75020 PARIS;48.85535514; 2.39972858969;RAPIDE;1.0;EF - T2;0.372852360767
2488;2015;02015 - OPERA - CAPUCINES;25 RUE LOUIS LE GRAND - 75002 PARIS;48.8705089372; 2.33405446194;NORMALE;1.0;TE-T2;0.32394748269
2489;31706;31706 - CHATEAU (BAGNOLET);RUE DU CHATEAU - 93170 BAGNOLET;48.8630254923; 2.41562220418;RAPIDE;2.0;DC Chademo - 44 kWh;0.338770871249
2490;12030;12030 - WATTIGNIES;245 RUE DE CHARENTON - 75012 PARIS;48.8366757964; 2.39179585556;RAPIDE;2.0;TRISTANDARD;0.25439113608
2491;8017;08017 - ROCHER;14 RUE ROCHER - 75008 PARIS;48.8760793292; 2.32273156205;RAPIDE;1.0;EF - T2 - T3;0.202345206462
2492;18010;18010 - MARX DORMOY - RIQUET;100 RUE RIQUET - 75018 PARIS;48.89026411; 2.36029911;RAPIDE;2.0;T3;0.287648556898
2493;32006;32006 - EGLISE SAINT JUSTE (SAINT DENIS);AVENUE DU PRESIDENT WILSON / PARKING DE L'EGLISE SAINT JUSTE - 93210 SAINT DENIS;48.908586717; 2.35848245779;RAPIDE;1.0;DC Chademo - 44 kWh;0.316895813206
2494;12110;12110 - BARON LE ROY TRUFFAUT;57-61 RUE DES PIROGUES DE BERCY - 75012 PARIS;48.8337086351; 2.38855666622;NORMALE;1.0;EF - T2;0.373025722757
2495;14012;14012 - SIBELLE ALESIA;FACE 2 AVENUE DE LA SIBELLE - 75014 PARIS;48.8267039412; 2.33863632416;RAPIDE;1.0;Type 3c;0.216659610496
2496;13049;13049 - COUR FREYSSINET  1 - VINCENT-AURIOL;55 BD VINCENT AURIOL - 75013 PARIS;48.834183; 2.370347;RAPIDE;1.0;Type 3c;0.218829285495
2497;16013;16013 - AVENUE HENRI MARTIN;71 AVENUE HENRI MARTIN - 75016 PARIS;48.8640767117; 2.27688168701;NORMALE;1.0;T3 et EF;0.397472067589
2498;12023;12023 - SAHEL;15 AVENUE EMILE LAURENT - 75012 PARIS;48.8407622776; 2.41052344083;NORMALE;1.0;Type 3c;0.342945921966
2499;31009;31009 - DE GAULLE (MONTREUIL);13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL;48.8688123639; 2.43297479522;NORMALE;2.0;Type 3c;0.428979798123
2500;16026;16026 - RANELAGH;91 RUE DU RANELAGH - 75016 PARIS;48.8554848837; 2.2704086574;RAPIDE;1.0;Domestique, T2;0.442098407087
2501;21706;21706 - BLEUZEN (VANVES);74 RUE JEAN BLEUZEN - 92170 VANVES;48.8233032341; 2.29650634355;NORMALE;2.0;EF - T2;0.410514192889
2502;13041;13041 - PORTE D'IVRY;4 AVENUE D'IVRY - 75013 PARIS;48.821962441; 2.36852869997;RAPIDE;4.0;T E/F-T2-T3;0.2930520994
2503;21705;21705 - HUGO (VANVES);11 AVENUE VICTOR HUGO - 92170 VANVES;48.8235996443; 2.28881972951;RAPIDE;2.0;T3;0.356683809719
2504;23011;23011 - BINEAU (LEVALLOIS);16 BOULEVARD BINEAU - 92300 LEVALLOIS-PERRET;48.8866813725; 2.28402369122;NORMALE;2.0;Type 3c;0.433542204688
2505;13123;13123 - BNF - QUAI FRANÇOIS MAURIAC;51/57 QUAI FRANCOIS MAURIAC - 75013 PARIS;48.8348392381; 2.37633056939;NORMALE;2.0;Type 3c;0.399972361978
2506;15005;15005 - PLACE TREFOUEL;FACE 24 BOULEVARD PASTEUR - 75015 PARIS;48.8426508046; 2.31272739021;RAPIDE;2.0;T3;0.379403962507
2507;21001;21001 - TRANSVAL (BOULOGNE-BILLANCOURT);11 RUE DU TRANSVAL - 92100 BOULOGNE-BILLANCOURT;48.8482998095; 2.23757011021;NORMALE;1.0;EF - T2;0.204384167239
2508;17020;17020 - NICARAGUA;49 RUE JOUFFROY D'ABBANS - 75017 PARIS;48.8850699437; 2.30708321666;NORMALE;1.0;T3;0.393452589886
2509;18008;18008 - SQUARE LEON;FACE 36 RUE CAVE - 75018 PARIS;48.8866670264; 2.35321307162;NORMALE;1.0;T3+E/F - T2+E/F;0.279209904626
2510;31701;31701 - BERTON (BAGNOLET);3 RUE RAOUL BERTON - 93170 BAGNOLET;48.868453299; 2.41781693474;RAPIDE;1.0;Domestique, T2;0.387500822121
2511;21105;21105 - MORICE (CLICHY);35-37 RUE MORICE - 92110 CLICHY;48.9026151938; 2.3133206365;RAPIDE;2.0;EF-T3;0.246468358256
2512;11104;11104 - CHARONNE DU BUREAU;170 RUE DE CHARONNE - 75011 PARIS;48.8559437796; 2.39253252663;RAPIDE;1.0;EF-T3/EF-T2;0.424682882282
2513;42501;42501 - RASPAIL 1 - FRAYSSE;80 AVENUE RASPAIL - 94250 GENTILLY;48.81031545; 2.34395871;NORMALE;2.0;T3;0.242337871228
2514;20022;20022 - PORTE DE BAGNOLET;1 RUE GEO CHAVEZ - 75020 PARIS;48.86508; 2.40799;RAPIDE;2.0;E;0.233066033366
2515;34006;34006 - MICHELET (SAINT OUEN);42 AVENUE MICHELET - 93400 SAINT OUEN;48.910356422; 2.34430102118;RAPIDE;1.0;TE-T3;0.386330881517
2516;21206;21206 - PERI (MONTROUGE);39 RUE GABRIEL PERI 92120 MONTROUGE;48.8182337326; 2.32088453255;RAPIDE;2.0;TRISTANDARD;0.246130570669
2517;21502;21502 - VERDUN (SURESNES);18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES;48.8710030415; 2.22747747677;NORMALE;1.0;T3;0.363655922142
2518;9018;09018 - PLACE PIGALLE;05 RUE DUPERRE - 75009 PARIS;48.882070227; 2.33667963144;NORMALE;1.0;TE-T3;0.432628200736
2519;19045;19045 - CANAL SAINT DENIS - BD MACDONALD;145 BOULEVARD MCDONALD - 75019 PARIS;48.8988301928; 2.3793301091;NORMALE;2.0;T3;0.324688449804
2520;12127;12127 - TREMBLAY - INSEP;11, avenue du Temblay - 75012 PARIS;48.83397; 2.45482;NORMALE;1.0;Domestique, T2;0.307507911157
2521;20004;20004 - PORTE DE VINCENNES BIS;10 RUE DU COMMANDANT L'HERMINIER - 75020 PARIS;48.8470644175; 2.41602296002;RAPIDE;2.0;T3;0.219948536259
2522;19034;19034 - PANTIN;20 AVENUE DE LA PORTE DE PANTIN - 75019 PARIS;48.8903419552; 2.39781364219;RAPIDE;2.0;Type 3c;0.274506179127
2523;8035;08035 - NARVICK;54 RUE DE LA BIENFAISANCE - 75008 PARIS;48.8765999408; 2.31316505436;NORMALE;1.0;T3 et EF;0.249514173341
2524;42705;42705 - CONVENTION (LE KREMLIN BICETRE);1 RUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE;48.8128002964; 2.36104116644;RAPIDE;1.0;T3 et EF;0.201760481071
2525;18108;18108 - EVANGILE;61 RUE DE L'EVANGILE - 75018 PARIS;48.8950903298; 2.36869413984;RAPIDE;1.0;EF - T2;0.24376611227
2526;32601;32601 - PARIS (LES LILAS);46 RUE DE PARIS - 93260 LES LILAS;48.8785903488; 2.41189997789;NORMALE;1.0;Type 3c;0.360637257115
2527;20031;20031 - DURIS;33 RUE DURIS - 75020 PARIS;48.8655408671; 2.38772449616;RAPIDE;1.0;T2, Chademo, Combo;0.313801605055
2528;31013;31013 - CENTENAIRE (MONTREUIL);8 RUE DU CENTENAIRE - 93100 MONTREUIL;48.8584596543; 2.42739031072;NORMALE;2.0;Type 3c;0.215928319267
2529;12101;12101 - CHARENTON PRAGUE;89 TER RUE DE CHARENTON - 75012 PARIS;48.84817513; 2.37635844943;NORMALE;1.0;T3;0.267276490745
2530;18013;18013 - CHATEAU ROUGE;28 RUE POULET - 75018 PARIS;48.8877817707; 2.35051773822;RAPIDE;1.0;EF - T2 - T3;0.355839454359
2531;34005;34005 - LESENNE (SAINT OUEN);44 RUE ADRIEN LESENNE - 93400 SAINT OUEN;48.9025532782; 2.3482749363;NORMALE;2.0;T3;0.436169230437
2532;12152;12152 - MICHEL CHASLES - GARE DE LYON;4 au 8 et 7bis, rue Michel Chasles - 75012 PARIS;48.8463755523; 2.37390484661;RAPIDE;2.0;T2-T2-T2-T2-T2-T2-T2-T2;0.202370972599
2533;8037;08037 - MALSHERBES MONCEAU;75 RUE DE MONCEAU - 75008 PARIS;48.8796064572; 2.31455352419;NORMALE;1.0;T2, Chademo, Combo;0.345651237956
2534;5110;05110 - LACEPEDE;27 RUE LACEPEDE - 75005 PARIS;48.8438603532; 2.35190222528;NORMALE;1.0;EF-T3/EF-T3;0.395308250616
2535;17006;17006 - GUY MOQUET DAVY;34 RUE GUY MOQUET - 75017 PARIS;48.8920640862; 2.32329134121;NORMALE;1.0;T3-T3 EF-EF;0.393116139361
2536;35001;35001 - JAURES 1 (PANTIN);168 AVENUE JEAN JAURES - 93500 PANTIN;48.9101370951; 2.39932563331;RAPIDE;2.0;T3;0.412499713303
2537;42504;42504 - MALON (GENTILLY);FACE 59 RUE BENOIT MALON - 94250 GENTILLY;48.8144401796; 2.34107065417;NORMALE;1.0;T3 et EF;0.375828967061
2538;10032;10032 - DODU;N° 12-14 RUE CLAUDE VELLEFAUX- 75010 PARIS;48.872859139; 2.37007170699;NORMALE;2.0;TRISTANDARD;0.389440087965
2539;9002;09002 - MAUBEUGE CONDORCET;19 RUE D'ABBEVILLE - 75009 PARIS;48.8792233706; 2.34914749354;NORMALE;2.0;T3;0.44302068723
2540;15047;15047 - DANTZIG;FACE AU 37 RUE MORILLONS - 75015 PARIS;48.8331797706; 2.2992826416;NORMALE;2.0;TRISTANDARD;0.278052244489
2541;8047;08047 - GEORGE V;28 AVENUE GEORGE V - 75008 PARIS;48.8681659406; 2.30127460932;RAPIDE;1.0;EF - T2;0.383869793396
2542;20018;20018 - HARPIGNIES;2 RUE HARPIGNIES- 75020 PARIS;48.8586216694; 2.40994255388;RAPIDE;2.0;EF - T2;0.259585617375
2543;8020;08020 - METRO ROME;74 BOULEVARD DES BATIGNOLLES - 75008 PARIS;48.8821489456; 2.31986005477;NORMALE;2.0;T3;0.361590945297
2544;13021;13021 - BOUSSINGAULT - TOLBIAC;55 RUE BOUSSINGAULT - 75013 PARIS;48.8260351661; 2.342176808;NORMALE;2.0;EF - T2;0.273492693645
2545;13026;13026 - PLACE HENOCQUE VERSION 2;21 RUE DU DR LERAY ET LANDOUZY - 75013 PARIS;48.8233161722; 2.35433694417;RAPIDE;2.0;EF-T2;0.259438328761
2546;19028;19028 - PLACE DES FETES;17 RUE DES FETES - 75019 PARIS;48.8764683397; 2.39228462979;RAPIDE;1.0;TE-T3;0.242030346672
2547;13050;13050 - QUAI PANHARD ET LEVASSOR;23 QUAI PANHARD ET LEVASSOR - 75013 PARIS;48.8283698938; 2.3844403546;RAPIDE;1.0;Domestique, T2;0.345204280712
2548;12032;12032 - PORTE DOREE;1 PLACE EDOUARD RENARD - 75012 PARIS;48.8355450436; 2.40745551593;RAPIDE;2.0;DC Chademo - 44 kWh;0.293451635553
2549;17050;17050 - BATIGNOLLES;1 RUE DES BATIGNOLLES - 75017 PARIS;48.8831039046; 2.32383474909;RAPIDE;2.0;T E/F-T3;0.237502344892
2550;21013;21013 - GRENIER (BOULOGNE-BILLANCOURT);4 AVENUE PIERRE GRENIER - 92100 BOULOGNE-BILLANCOURT;48.8258469347; 2.24882139109;NORMALE;2.0;T2;0.242206687544
2551;7004;07004 - RASPAIL VARENNE;FACE 28 BOULEVARD RASPAIL - 75007 PARIS;48.8532616686; 2.32631980638;NORMALE;1.0;Domestique, T2;0.353006068459
2552;18030;18030 - SIMPLON;1 RUE JOSEPH DIJON - 75018 PARIS;48.8937342775; 2.3475179666;RAPIDE;4.0;T3 et EF;0.341112712662
2553;8034;08034 - HAUSSMANN COURCELLES;49 RUE DE BERRI - 75008 PARIS;48.87481039; 2.30831406419;RAPIDE;1.0;TRISTANDARD;0.322409348782
2554;17039;17039 - PLACE SAINT FERDINAND;26 RUE SAINT FERDINAND - 75017 PARIS;48.8781552979; 2.28851804786;NORMALE;2.0;T3;0.33606808476
2555;15069;15069 - BOUCICAUT FAURE;41 AVENUE FELIX FAURE - 75015 PARIS;48.841249336; 2.28838660085;RAPIDE;4.0;T3;0.283718738694
2556;13005;13005 - ARAGO CORDELIERE - VERSION 2;2 RUE DES CORDELIERES - 75013 PARIS;48.835480719; 2.3485724617;RAPIDE;2.0;T3 et EF;0.207645893066
2557;14011;14011 - ALESIA SARRETTE;6 RUE SARRETTE - 75014 PARIS;48.827525292; 2.33172937899;RAPIDE;1.0;EF-T3;0.265320795831
2558;1007;01007 - ETIENNE MARCEL;2 RUE DE TURBIGO - 75001 PARIS;48.8635670471; 2.34770202114;RAPIDE;1.0;T3;0.241234802309
2559;8105;08105 - FRANCOIS 1ER LINCOLN;56 RUE FRANCOIS 1ER - 75008 PARIS;48.8695179793; 2.30242621884;RAPIDE;1.0;TE-T3;0.334494871339
2560;14125;14125 - DAREAU;34 RUE DAREAU - 75014 PARIS;48.8307232146; 2.3361465572;RAPIDE;2.0;T2;0.246013851187
2561;17004;17004 - LEGENDRE AVENUE DE CLICHY;130 RUE LEGENDRE - 75017 PARIS;48.8889616186; 2.32252897509;RAPIDE;1.0;T3;0.387791882509
2562;8008;08008 - ROME SAINT LAZARE;1 RUE JOSEPH SANSBOEUF - 75008 PARIS;48.8753531745; 2.32288436575;NORMALE;1.0;TRISTANDARD;0.292195100824
2563;13023;13023 - BOBILLOT VERLAINE;30 RUE BOBILLOT - 75013 PARIS;48.8286028908; 2.35303458295;RAPIDE;2.0;T2, Chademo, Combo;0.409560970549
2564;15107;15107 -  PALAIS DES SPORTS;42 BOULEVARD VICTOR - 75015 PARIS;48.8335736182; 2.28548042092;RAPIDE;1.0;Type 3c;0.344022611101
2565;21707;21707 - PASTEUR (VANVES);7 AVENUE PASTEUR 92170 VANVES;48.8250993292; 2.29250033146;NORMALE;2.0;EF - T2 - T3;0.240656777181
2566;13121;13121 - BRUNESEAU - QUAI D'IVRY;5 RUE BRUNESEAU - 75013 PARIS;48.8249528729; 2.38858067885;RAPIDE;1.0;Type 3c;0.309631783842
2567;7001;07001 - DUROC;63 BOULEVARD DES INVALIDES - 75007 PARIS;48.8477698568; 2.31618388673;NORMALE;2.0;TRISTANDARD;0.444097412126
2568;14027;14027 - ALESIA GERGOVIE;FACE 83 RUE DE GERGOVIE - 75014 PARIS;48.8308871746; 2.31888210121;RAPIDE;1.0;T3+E/F - T2+E/F;0.277028620913
2569;18111;18111 - FELIZ ZIEM;2 RUE FELIX ZIEM - 75018 PARIS;48.8894963049; 2.3333936588;RAPIDE;2.0;Type 3c;0.326031352562
2570;5022;05022 - CARDINAL LEMOINE;40 RUE BOU LANGERS - 75005 PARIS;48.8462950317; 2.35222292161;RAPIDE;1.0;T3;0.224447933569
2571;14036;14036 - BOULARD DAGUERRE;14 RUE BOULARD - 75014 PARIS;48.834390797; 2.32930394655;NORMALE;1.0;TE-T2;0.354672044234
2572;19006;19006 - MATHIS;6 RUE MATHIS - 75019 PARIS;48.8906781294; 2.37614246886;RAPIDE;1.0;T3;0.353543577994
2573;5031;05031 - LACEPEDE;2 RUE LACEPEDE - 75005 PARIS;48.8436748454; 2.35461598268;NORMALE;1.0;T2-T3;0.290516708639
2574;20035;20035 - PYRENEES;262 RUE DES PYRENEES - 75020 PARIS;48.8694128912; 2.39503998122;RAPIDE;2.0;EF - T2;0.336695867001
2575;17044;17044 - PORTE DE SAINT OUEN;1 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS;48.8979224085; 2.32851451022;RAPIDE;2.0;TRISTANDARD;0.265419294145
2576;16022;16022 - RUE JEAN BOLOGNE;16 RUE JEAN BOLOGNE - 75016 PARIS;48.8575668898; 2.28002739531;RAPIDE;2.0;T3;0.445293119987
2577;42008;42008 - CASANOVA (IVRY);128 AVENUE DANIEL CASANOVA - 94200 IVRY;48.8142062848; 2.38420701356;RAPIDE;8.0;T3;0.376052079757
2578;11009;11009 - RUE DES BOULETS;45 RUE DES BOULETS - 75011 PARIS;48.8521930954; 2.38902165058;RAPIDE;2.0;Type 3c;0.294992081562
2579;8033;08033 - SAINT PHILIPPE DU ROULE;1 RUE DU CDT RIVIERE - 75008 PARIS;48.8727876808; 2.30972258893;NORMALE;2.0;Type 3c;0.386888252795
2580;12128;12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL;Pyramide  (proche rond-point Route de la Ferme) - 75012 PARIS;48.82256; 2.45877;RAPIDE;1.0;E;0.362374186007
